,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1e-05,0.8208510550200537,0.818331550579125,0.8603425672078097,0.887551291433471,0.6391532149995487,0.7610499287175542,0.7733136197612692,0.8350164253404554,0.6997264160413337,1e-05,0.8175750721915374,0.9455116531817883,0.5880268661814865,0.6584361502832354,0.7103758448806348,0.6015951154946755,0.7989895939030576,0.7524734054396306,0.7178797004063074,0.6094963684479275,0.7679584061025855,0.8652543849360126,0.6942277361998228,0.7403826935946286,0.7784309559637983,0.7858959196188506,0.7808009805179488,0.6464992785374438,0.6008324020170661,0.7814171070721968,0.8158083474508535,0.877270283344233,0.7562140199936798,0.675385571700892,0.7298876067761083,0.7469812512074464,0.8079342849125069,0.8846099175063341,0.7251853219246044
1,0.8208510550200537,1e-05,0.6924787882672354,0.6378954215292763,0.7674126917232565,0.6960115152125066,0.8135325120062321,0.8317593748880769,0.7749457394797602,0.5521141450043834,1e-05,0.7897774608329656,0.7974268417863778,1e-05,0.6181436121768026,0.7589603531845104,1e-05,0.610637382045238,0.7025937839330813,0.7498182451165487,0.5069197579002517,0.7100176796368831,0.8515941448445669,0.679210384672149,0.7992409539957542,0.7962269982565916,0.7913437815246179,0.6281624331784583,0.5271628010659646,1e-05,0.731054766019098,0.6349260123803239,0.7794666296978583,0.8363642267609389,0.5490854224081443,0.8353246425398994,0.6352488965841927,0.7784533566337433,0.6981123771415505,0.5463910391680178
2,0.818331550579125,0.6924787882672354,1e-05,0.7558672924874961,0.8853621698103774,0.650021587107653,0.6407995275676542,0.7388921584664109,0.7355445676771867,0.5425473313044694,1e-05,0.7843616166603463,0.8194374110469472,1e-05,0.6422751035986458,0.7284824938613362,0.5810176013996703,0.8011666775543818,0.8164081471737663,0.6603328739579383,0.6869942683489405,0.794408987744116,0.776083454966393,0.7692218849164234,0.7196338162706492,0.7032372082435675,0.8042575255436611,0.8241043228154885,0.7591781653913301,0.680564180276653,0.6496374762115251,0.8101779768103813,0.8345362980673205,0.7276099087379224,0.7206419128954614,0.6681878831262593,0.8377256721171787,0.7081882896986039,0.7557719895656388,0.8085470389688538
3,0.8603425672078097,0.6378954215292763,0.7558672924874961,1e-05,0.8176397464719392,0.5223121269506993,0.7068769799618513,0.6757801258741506,0.7558034724044803,0.7664002308206603,1e-05,0.680809876661191,0.9175070949804022,0.7244019394199507,0.5609287673492255,0.6412113099056564,0.5054338805579642,0.6894294547518377,1e-05,0.618638233342331,1e-05,0.6181971717777633,0.7222824326817698,0.5958861268604722,0.6234633234212544,0.6777615786420592,0.657371450349587,0.8113253208086136,0.5408273570144262,0.5115585995634516,0.8084271312898386,0.8180842793430908,0.7527839790326041,0.5688601631068065,0.5570072083703709,0.5442922326446467,0.6630554956765465,0.7338545546450258,0.8464756700492811,0.6110653624468123
4,0.887551291433471,0.7674126917232565,0.8853621698103774,0.8176397464719392,1e-05,0.6822435718222907,0.6986607638848413,0.8165106252237404,0.8294388116435314,0.5618347372671935,1e-05,0.83874090216371,0.9113541776871523,1e-05,0.7415605765227234,0.764000918766013,0.691348430479591,0.7880455301592155,0.7743931140348822,0.8146291608449202,0.7240760139589792,0.8217226278227175,0.879389808959071,0.7048725064307233,0.8121780714532665,0.7949733761293443,0.8005919114470074,0.7828334344047055,0.7587689781487171,0.7042343728684475,0.6825129168691064,0.8218775064331576,0.8096829364921653,0.7816158794575299,0.7997001132230388,0.7390290869932937,0.8491005136550239,0.808656833931822,0.8440024382341086,0.7293189080064344
5,0.6391532149995487,0.6960115152125066,0.650021587107653,0.5223121269506993,0.6822435718222907,1e-05,0.6540238698269658,0.7928018478692822,0.6745046055755368,1e-05,1e-05,0.7235514831168399,0.5899041206326067,1e-05,0.7739820069417895,0.5969822186105536,1e-05,0.5302072231691567,0.6472258297811877,0.6110157013051327,0.523267761339797,0.549844846889019,0.6556294003240085,0.5928039615372207,0.7394132282694512,0.861355528017824,0.8136631693403744,0.6800628712384713,0.5036108284148615,1e-05,0.6491371836759537,1e-05,0.5979284562965372,0.8064534577314508,1e-05,0.8056347156088582,0.5752961541528263,0.8020923043693028,0.5493900273021213,1e-05
6,0.7610499287175542,0.8135325120062321,0.6407995275676542,0.7068769799618513,0.6986607638848413,0.6540238698269658,1e-05,0.7462856645436398,0.7855664530290895,0.652838166027629,1e-05,0.7008094957404524,0.7951798933187738,0.5519470166411526,0.502023296841362,0.727398830569905,1e-05,0.605615379073183,0.6400814998680694,0.7104237767722412,1e-05,0.6458124369653501,0.8090913724065002,0.6253553704559485,0.7094045873139455,0.773479557794003,0.6906686199684314,0.6703890050482059,1e-05,1e-05,0.7454421789301486,0.6602062754274837,0.7823132622213872,0.7911579691431181,1e-05,0.7470907049003267,0.5682131444266397,0.8419829586380324,0.7478446298216037,1e-05
7,0.7733136197612692,0.8317593748880769,0.7388921584664109,0.6757801258741506,0.8165106252237404,0.7928018478692822,0.7462856645436398,1e-05,0.8261807740527501,1e-05,1e-05,0.8635355759813749,0.7856168682142213,0.5138408351977087,0.767152842427304,0.822787904539136,0.5036890967946583,0.6839155917480275,0.7139752135100955,0.7539638024503068,0.6074706650733657,0.7540628619513774,0.8411412528508421,0.6715625281168474,0.9389730939866261,0.8648109929757009,0.7658441504126686,0.6940693880101303,0.6261318525192772,0.5018963096163992,0.722758499861064,0.6846307661177184,0.7290041932766673,0.8930539956729724,0.6254165673513995,0.8789147515209237,0.6886333942672419,0.8117934330140318,0.7168370624109646,0.525368158376573
8,0.8350164253404554,0.7749457394797602,0.7355445676771867,0.7558034724044803,0.8294388116435314,0.6745046055755368,0.7855664530290895,0.8261807740527501,1e-05,0.5432431764573703,1e-05,0.7555782487357182,0.8271339021287629,0.6225031873156505,0.6424367845876594,0.8100720394795037,0.5207861441318671,0.6839679408572535,0.674285254047917,0.7791444930075367,0.5189181434515586,0.7168022848938809,0.7945153717212681,0.5914965571794042,0.8045225632864857,0.7443516728565215,0.700461164341896,0.7166250345686787,0.5502783520376453,0.5706712743331845,0.6661848725293251,0.707320416936567,0.777826659035547,0.8063306145929535,0.6773462776627805,0.7344814803614989,0.6477529468251368,0.7496350154023831,0.8097642517786983,0.52243321490944
9,0.6997264160413337,0.5521141450043834,0.5425473313044694,0.7664002308206603,0.5618347372671935,1e-05,0.652838166027629,1e-05,0.5432431764573703,1e-05,1e-05,1e-05,0.7406749135490395,0.602496330157691,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.5769117937626707,1e-05,1e-05,1e-05,1e-05,0.5885105297670056,1e-05,1e-05,0.6964623111043967,0.672301424059662,0.6373621442446027,1e-05,1e-05,1e-05,1e-05,0.558361231839666,0.6886118812565357,1e-05
