,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,1e-05,1e-05,0.5864394105513719,0.6851649902481965,1e-05,1e-05,0.5911269788984594,0.6408381281907564,0.7091081853997455,0.7707691561632359,1e-05,0.5936421429462855,0.6509416064993186,0.7575542324075761,0.6590603449098292,0.5890430129508503,0.561714236819984,0.6369652525757066,0.6319356591345316,0.5147595769020432,0.5261992737078189,1e-05,0.5109273439449363,0.6330034175765944,0.6453431929031512,1e-05,0.5826882574763863,0.5590440503250985,0.758551063829289,0.573842381920385,0.6036480251770504,0.7385027682492057,0.7243938748943157,0.7075844965787565,0.6069720183606566,0.5309230283020415,0.6771092791489134,0.5178814835265073,0.6478107451225977,0.6426661542307505
1,1e-05,1e-05,0.708141537475835,0.6742197785885082,0.7012962461257005,0.783794887544527,0.7144199564773759,0.6599769299741153,0.6284760135924494,0.5920217390492662,1e-05,0.5724180865406129,0.7390056321005959,0.5655228893109707,0.5848430928384794,0.7805532041327596,0.7455026392474435,0.5332684793311976,0.7487623314648247,0.6908654186875156,0.7968552671199681,1e-05,0.7673406055947518,0.664931739897257,0.6312243794277603,0.7683439021166313,0.8239842724587221,0.5968927225313171,0.7148332410100824,0.7703589159428411,0.6308070751944773,0.6654842654687836,0.7110531072586957,0.6249546365863641,0.8010367708188276,0.8141220894725881,1e-05,0.6494003081883241,0.5533067389271114,0.773878313188449
2,0.5864394105513719,0.708141537475835,1e-05,0.7438897678034918,0.6890117451548302,0.7810535690624689,0.6072121302425331,0.732238587773207,0.7061971349708162,0.707483507532499,0.5203717799109964,0.6158995753820522,0.7221052424663832,0.6914069321480409,0.6573664675294748,0.707130029409721,0.7623645506469158,0.5611543424539214,0.6870516115301283,0.697294179872796,0.7017063902200658,0.6293805789885571,0.7060819401258572,0.7843393556433631,0.7936749265775659,0.6296096274645516,0.7541068348819662,0.6068553894198516,0.8034762878759709,0.7831936433690986,0.6550865377867792,0.7647604785521304,0.7885958198422948,0.7675528818209345,0.7847867022360161,0.7506592125455953,0.635190645067971,0.6639439767709117,0.7221823645822236,0.8546443429146432
3,0.6851649902481965,0.6742197785885082,0.7438897678034918,1e-05,0.7567844516272043,0.7315626806347633,0.701217688626806,0.8350797926934552,0.7928524721838769,0.8574846348961431,0.537833793247458,0.7407757322710677,0.8382449770404807,0.7176314953610026,0.7311209392959773,0.8001432094237299,0.7910403611562746,0.6562913422733296,0.8091112953390426,0.8327806429479393,0.7937614611306678,1e-05,0.8044710173948525,0.8045330824449183,0.8479017035172977,0.7514538023472611,0.7902894841061124,0.8124373006301968,0.8678856862656954,0.8313625616064537,0.7975354714640771,0.8668902121659217,0.8682281058266264,0.7680702776471015,0.829967931068655,0.7641555066936654,0.8112209548669818,0.7383003389612628,0.823492702365761,0.8325298844095533
4,1e-05,0.7012962461257005,0.6890117451548302,0.7567844516272043,1e-05,0.7516577934015961,0.6107095551989985,0.7026328546329796,0.6318629549354895,0.689744303080754,0.5151536385886224,0.6681053820218109,0.6670792683619573,0.6107081618856482,0.7062926764448996,0.8245631384031634,0.7634805961039802,0.6270909202648507,0.7006998847740368,0.7676231405200856,0.7425642656210366,1e-05,0.7901831095243603,0.6639837395650555,0.6357895126259466,0.7057769003569284,0.7699559496725549,0.73833295016278,0.7695321578457567,0.773674761298578,0.7100500018798946,0.6615631397366756,0.8294289525188995,0.574748998478867,0.7746456449854783,0.7808011435922387,0.5648769185511102,0.5958586990862038,0.6030869724752219,0.7785073709084989
5,1e-05,0.783794887544527,0.7810535690624689,0.7315626806347633,0.7516577934015961,1e-05,0.7562307008887487,0.6291677044011614,0.6441781677549236,0.6590159478953479,1e-05,0.5666991227278028,0.774901225197833,0.6241382876105993,0.6219688246701617,0.8069982572277182,0.8518694192781041,0.6075597064251201,0.7516457880569234,0.7820930070860574,0.8394325705033232,0.5486930006008607,0.7774215105167075,0.6836717532587547,0.7337682661699428,0.7987705641000317,0.8708758585826588,0.6809605571763142,0.7358038947176463,0.8437463979096491,0.645826610735367,0.6909769763225412,0.7752654162567945,0.6065199042509011,0.8721553942595146,0.9088220464300126,0.5503426927281703,0.6902144871027078,0.5937884706012844,0.8375157792884409
6,0.5911269788984594,0.7144199564773759,0.6072121302425331,0.701217688626806,0.6107095551989985,0.7562307008887487,1e-05,0.6241511603354158,0.6211592520304519,0.6904391435194711,1e-05,0.550470186125953,0.8020945619202156,0.656471343221989,0.5915980326012436,0.7095765133353105,0.7970009566922356,0.5755122592746935,0.702177870721618,0.7005584841513547,0.8016116551379875,1e-05,0.6421406162048262,0.5957205033223265,0.6413859985963423,0.7172861363915153,0.762805669440669,0.6687397043353089,0.7155141276387962,0.7261149488195007,0.6260197774306611,0.7397176421436881,0.6857139511189398,0.5520392256746692,0.8009302952323278,0.7901303254335593,0.5408543341688131,0.676844214449816,0.5897335557198772,0.7420840168129328
7,0.6408381281907564,0.6599769299741153,0.732238587773207,0.8350797926934552,0.7026328546329796,0.6291677044011614,0.6241511603354158,1e-05,0.7118370672506714,0.7879928339228368,1e-05,0.6858039047952782,0.7378651551033537,0.7098228102689167,0.7179204000013591,0.771234386274712,0.7182486036346544,0.6454749037234483,0.7333513833326122,0.7154836152703143,0.7132215356104193,1e-05,0.7323717969702889,0.7115672255123758,0.8124793302691207,0.6795571930261517,0.7024732645505812,0.8163269574789909,0.7782261891774989,0.7399228232610006,0.8150997963676799,0.7969151816739806,0.8123524590093509,0.7275914918290799,0.7309074188901006,0.7489749833561651,0.7241766002976922,0.6655032139748164,0.7454914267778954,0.7964329784755751
8,0.7091081853997455,0.6284760135924494,0.7061971349708162,0.7928524721838769,0.6318629549354895,0.6441781677549236,0.6211592520304519,0.7118370672506714,1e-05,0.7559693750386823,1e-05,0.8087269659760534,0.6842028443849252,0.6802370337955658,0.8010060755391748,0.7625474551268787,0.7227613026916202,0.7166957633810142,0.7765777408005557,0.6830700557039422,0.718810280914872,1e-05,0.7404292535998471,0.8043377572989413,0.6879717480546946,0.6452568950260317,0.7091423514736322,0.697682430628912,0.8933370327644262,0.7285920985692764,0.7589558701476891,0.803825096011963,0.8255779522393137,0.7676977782844274,0.7315603827307154,0.7022481676439197,0.7158615038947294,0.6693727956511824,0.7301584121477126,0.7711144915541491
9,0.7707691561632359,0.5920217390492662,0.707483507532499,0.8574846348961431,0.689744303080754,0.6590159478953479,0.6904391435194711,0.7879928339228368,0.7559693750386823,1e-05,1e-05,0.7005453917524377,0.7500349523645236,0.697710948676666,0.7608851970904942,0.7482721186690205,0.7379306588916908,0.6203846251705623,0.7515061753773218,0.7738594801624984,0.699032269957867,1e-05,0.7859297662290489,0.7134032204088064,0.7795042125367003,0.6435288216942889,0.6951222687306092,0.7300259858972953,0.820898823240865,0.739409414003921,0.7513214465687843,0.8362560400173878,0.8479565396056957,0.7384257852981738,0.7606425849833253,0.6751250744672093,0.7001065103753378,0.7370566799969459,0.7109734667588722,0.7832424334796978
